user_id,meet_id,is_pending
53,4158,True
53,125,False
53,3574,False
53,3191,False
53,2244,False
53,323,True
53,668,False
53,3322,False
53,2731,False
53,3549,False
53,642,False
53,895,False
53,1513,False
53,1155,False
53,762,False
53,3651,False
53,3130,False
53,1228,False
53,2600,False
53,3424,False
53,2314,False
53,4142,False
53,614,False
53,804,False
53,3208,False
53,2613,False
53,1063,False
53,1256,False
53,338,False
53,1941,False
53,2785,False
53,390,False
53,203,False
53,1373,False
53,4178,False
54,4041,False
54,518,False
54,752,False
54,182,False
54,223,False
55,235,False
55,1608,False
55,2061,False
55,3523,False
55,2462,False
55,1800,False
56,1206,False
56,2343,False
56,2490,False
57,278,False
57,2657,False
57,2450,True
57,2820,False
58,3649,False
58,188,False
58,4091,False
58,3899,False
59,2549,False
59,2390,False
59,2043,False
60,2132,False
60,3056,False
60,135,False
60,2232,False
60,1043,False
61,167,False
61,1259,False
61,4133,True
61,2845,False
61,4023,False
62,3879,False
62,2372,False
62,4052,False
62,3079,False
63,212,False
63,3071,False
63,1179,False
64,72,False
64,3780,False
64,73,True
65,3505,False
65,3251,False
65,846,False
65,1719,False
65,1987,False
65,3461,False
65,3475,False
65,1680,False
65,1615,False
65,93,False
65,2388,False
65,3912,False
65,1437,False
65,4199,False
65,1442,False
65,709,False
65,2915,False
65,2806,False
65,1571,False
65,1661,False
65,2024,False
65,76,False
65,2157,False
65,3754,False
65,3612,False
65,1559,False
65,3418,False
65,359,True
65,2711,False
65,611,False
65,1612,False
65,1699,False
65,2182,False
65,1776,False
65,1875,False
65,477,False
65,2612,False
65,2526,False
65,2717,False
65,2999,False
65,2080,False
65,3374,False
65,1614,False
65,2415,False
65,1910,False
65,2628,False
65,1167,False
65,1396,False
65,2267,False
65,2150,False
65,1949,False
65,3307,False
65,1274,False
65,773,False
65,3278,False
65,158,False
65,3924,False
65,3756,False
65,2438,False
65,293,False
65,994,False
65,1765,False
65,972,False
65,3243,False
65,3317,False
65,692,False
65,1622,False
65,1986,False
65,2622,False
65,3459,False
65,3820,False
65,3316,False
65,823,False
65,2025,False
66,3777,False
66,1181,False
66,653,False
66,1152,False
66,1158,True
66,2021,False
66,1793,False
66,120,False
66,110,False
66,3633,False
66,4157,False
66,2610,False
66,1707,False
66,1091,False
66,3996,False
66,2152,False
66,1742,False
66,1068,False
66,234,False
66,2791,False
66,2839,False
66,1119,False
66,208,True
66,562,False
66,1103,False
66,2288,False
66,3940,False
66,680,False
66,838,False
66,427,False
66,3708,False
66,2453,False
66,1554,False
66,1574,False
66,2644,False
66,3331,False
66,633,False
66,1804,False
66,97,False
66,3593,False
66,1480,False
66,236,False
66,827,False
66,2321,False
66,909,False
66,3765,False
66,2464,False
66,3875,False
66,3628,False
66,1884,False
66,3827,False
66,3027,False
66,546,False
66,2359,False
66,381,False
66,1106,False
66,535,False
66,40,False
66,2039,False
66,3610,False
66,2383,False
66,38,False
66,361,False
66,789,False
66,1778,False
66,1009,False
67,2758,False
67,4183,False
67,1265,False
67,577,False
67,1203,False
68,2892,False
68,1075,False
68,4105,False
68,222,False
68,2107,False
69,298,False
69,2261,False
69,447,False
69,774,False
70,296,False
70,3303,False
70,2387,False
70,226,False
70,39,False
70,3511,False
71,2590,False
71,2562,False
71,3894,False
71,1521,False
71,197,False
72,1633,False
72,3919,False
72,374,True
72,1377,False
72,56,False
73,3183,False
73,1777,False
73,2509,False
74,1359,False
74,3255,False
74,3860,False
74,776,False
74,2891,False
74,2633,False
75,3059,False
75,615,False
75,1649,False
75,4168,False
75,3550,False
75,3061,False
76,3996,False
76,1484,False
76,2789,False
76,269,False
77,347,False
77,2821,False
77,3215,False
77,3622,False
77,2550,False
77,2663,False
78,4201,False
78,2158,False
78,829,False
78,1746,False
79,2679,False
79,316,False
79,2023,False
79,1758,False
79,1810,False
80,314,False
80,2461,False
80,2859,False
81,3439,False
81,2700,False
81,1587,True
81,1000,False
81,1864,False
81,4129,False
82,1002,False
82,3836,False
82,782,False
82,2071,False
82,4063,False
82,257,False
83,3825,False
83,2967,False
83,1432,False
84,2626,False
84,3826,False
84,547,False
85,3124,False
85,3479,False
85,2143,False
86,933,False
86,2172,False
86,11,False
86,3571,False
87,2018,False
87,1868,False
87,1603,False
87,4103,False
87,4030,False
87,1190,False
88,1952,False
88,2920,False
88,2414,False
89,3084,False
89,69,False
89,3337,False
89,1994,False
89,798,False
89,2054,False
89,1880,False
89,3879,False
89,953,False
89,3154,False
89,3773,False
89,540,False
89,346,False
89,2674,False
89,3819,False
89,2454,False
89,887,False
89,746,False
89,2486,False
89,3132,False
89,2057,False
89,2631,False
89,307,False
89,3106,False
89,218,False
89,3738,False
89,1084,False
89,951,False
89,2062,False
89,4080,False
89,3136,False
89,4064,False
89,2112,False
89,1995,False
89,3943,False
89,1018,False
89,643,False
89,3148,False
89,4026,False
89,2756,False
89,1052,False
89,2830,False
89,439,False
89,3577,False
89,1347,False
89,2425,False
89,99,False
89,2963,False
89,805,False
89,224,False
89,2344,False
89,546,False
90,3944,False
91,502,False
91,207,False
91,3138,False
92,2281,False
92,205,False
92,1554,False
92,1663,False
93,2133,False
93,3309,False
93,307,False
93,2854,False
93,700,False
93,1754,False
93,1539,False
93,76,False
93,2097,False
93,1765,False
93,1657,False
93,267,False
93,1170,False
93,1261,False
93,60,False
93,2711,False
93,3484,False
93,2624,False
93,839,False
93,4196,False
93,509,False
93,2734,False
93,558,False
93,715,False
93,2327,False
93,2663,False
93,743,False
93,3738,False
93,3551,False
93,2349,False
93,2609,False
93,3066,False
93,2149,False
93,1576,False
93,2870,False
93,3599,False
93,933,False
93,3806,False
93,2174,False
93,2297,False
93,557,False
93,4032,False
93,1996,False
93,3562,False
93,4059,False
93,1633,False
93,1298,False
93,860,False
93,2138,True
93,510,False
93,1832,False
93,724,False
93,4068,False
93,2021,False
93,1285,False
93,2551,False
93,208,False
93,2281,False
94,3713,False
94,2152,False
94,3885,False
94,70,False
94,1140,False
94,1836,False
95,3455,False
95,3008,False
95,1577,False
95,1985,False
95,3959,False
95,1621,False
96,2172,False
96,4105,False
96,2390,False
96,2905,False
97,1845,False
97,3875,False
97,1679,False
97,2991,False
97,194,False
97,2965,False
98,1003,False
98,2209,False
98,633,False
98,350,False
98,3,False
99,3059,False
99,2331,False
99,3658,False
101,2090,False
101,2087,False
101,1760,False
101,3419,False
101,2895,True
101,1817,False
102,3897,False
102,846,False
102,1817,False
102,4158,False
102,4141,False
103,778,False
103,2387,False
103,3711,False
104,1788,False
104,2555,False
104,3855,False
105,1479,False
105,2680,False
105,2045,False
106,2292,False
106,650,False
106,1707,False
106,1027,False
106,3969,False
107,3538,False
107,3479,False
107,12,False
107,2114,False
107,4119,False
107,1074,False
108,1200,False
108,3238,False
108,1197,False
108,3670,True
108,68,False
108,1374,False
109,873,False
109,2844,False
109,3817,False
110,3837,False
110,820,False
110,2537,False
111,3831,False
111,581,False
111,808,False
111,1631,False
111,1192,False
111,3343,False
111,3491,False
111,1606,False
111,3833,False
111,139,False
111,2689,False
111,2757,False
111,1114,False
111,1406,False
111,2909,False
111,493,False
111,1503,False
111,2241,False
111,2610,False
111,2752,False
111,3808,False
111,3421,False
111,2889,False
111,2717,False
111,253,False
111,1805,False
111,3968,False
111,3765,False
111,2369,False
111,42,False
111,1142,False
111,1595,False
111,3952,False
111,2718,False
111,3524,False
111,2157,False
111,3821,False
111,3557,False
111,862,False
111,3463,False
111,2849,False
111,3168,False
111,3233,False
111,52,False
111,1552,False
111,3232,False
111,445,False
111,1370,False
111,2792,False
111,4015,False
111,2728,False
111,831,False
111,1071,False
111,3177,False
111,1133,False
111,1347,False
111,3208,False
111,1291,False
111,1228,False
111,1380,False
111,1159,False
111,3307,False
111,1450,False
111,1058,False
111,1748,False
111,159,False
111,317,False
111,1127,False
111,3244,False
111,1894,False
111,3640,False
111,780,False
111,368,False
111,945,False
111,1209,False
112,4113,False
112,3545,False
112,2840,False
112,3982,False
112,2345,True
112,1246,False
113,2916,False
113,1379,False
113,1762,False
113,944,False
113,509,False
113,2485,False
114,2459,False
114,1338,False
114,1134,False
114,2540,False
115,3081,False
115,4128,False
115,4158,False
115,2454,False
116,4186,False
116,1882,False
116,1515,False
116,1112,False
116,2030,False
116,3766,True
117,2888,False
117,854,False
117,3021,False
117,1372,False
118,3947,False
119,2203,False
119,2517,False
119,1472,False
120,555,False
120,1448,False
120,179,False
121,81,False
121,772,False
121,3629,False
121,3256,False
121,1919,False
121,1494,False
122,1725,False
122,447,False
122,1108,False
122,4016,False
122,1219,False
122,1456,False
123,1529,False
123,3142,False
123,1692,True
123,2592,False
124,3003,False
124,3019,False
124,1389,False
124,4106,False
124,1279,False
124,2867,False
124,3045,False
124,2532,False
124,3566,False
124,2187,False
124,1174,False
124,3782,False
124,3447,False
124,676,False
124,1151,False
124,1785,False
124,2841,False
124,1057,False
124,3878,False
124,2984,False
124,892,False
124,2435,False
124,3462,False
124,1234,False
124,2524,False
124,4169,False
124,1968,False
124,3287,False
124,1404,False
124,3953,False
124,1028,False
124,3975,False
124,1706,False
124,2201,False
124,3515,False
124,2299,False
124,440,False
124,2254,False
124,2111,False
124,4082,False
124,2976,False
124,868,False
124,799,False
124,2090,False
124,3061,False
124,3035,False
124,2632,False
124,1810,False
124,1140,False
124,419,False
124,3373,False
124,372,False
124,464,False
124,1332,False
124,3652,False
124,2645,False
124,1409,False
124,3246,False
124,1459,False
124,3530,False
124,300,False
124,1943,False
124,260,False
124,2556,False
124,1824,False
124,1127,False
124,2878,False
124,3223,False
124,285,False
124,969,False
124,2901,False
124,930,False
124,1577,False
124,1203,False
124,1658,False
125,3530,False
125,1244,False
125,1061,False
126,281,False
126,203,False
126,2148,False
126,623,False
126,2428,False
127,1303,False
127,2974,False
127,2138,False
127,3320,False
127,238,False
127,75,False
127,3767,False
127,2112,False
127,650,False
127,1434,False
127,1541,False
127,1069,False
127,3837,False
127,1534,False
127,3666,False
127,1248,False
127,1660,False
127,2181,False
127,3873,False
127,1855,False
127,3109,False
127,3937,False
127,1221,False
127,2529,False
127,2593,False
127,3049,False
127,2978,False
127,2330,False
127,4054,False
127,3515,False
127,3611,False
127,1551,True
127,2543,False
127,402,False
127,2277,False
127,1373,False
127,552,False
127,109,False
127,1,False
127,354,False
127,3331,True
127,3871,False
127,1935,False
127,2848,False
127,3925,False
127,2119,False
127,2473,True
127,1042,False
127,1889,False
127,3365,False
127,4079,False
127,2538,False
127,3134,False
128,1345,False
128,819,False
128,3140,False
128,2709,False
128,476,False
129,3369,False
129,1581,False
129,932,True
129,2567,False
130,3816,False
130,1145,False
130,3549,False
130,1691,False
131,221,False
131,3519,False
131,1582,False
131,818,False
131,1134,False
131,3783,False
132,2747,False
132,228,False
132,311,False
132,872,False
132,1085,False
132,1958,False
132,285,True
132,3252,False
132,1775,False
132,2984,False
132,212,False
132,2081,False
132,271,False
132,502,False
132,4090,False
132,1865,False
132,1903,False
132,3844,True
132,3443,False
132,209,False
132,3521,False
132,2373,False
132,3277,False
132,3519,False
132,3845,False
132,3508,False
132,1630,False
132,1474,False
132,807,False
132,4175,False
132,2992,False
132,1217,True
132,3031,False
132,2823,False
132,2937,False
132,122,True
132,1576,False
132,2644,False
132,768,False
132,149,False
132,1350,False
132,2609,False
132,3433,False
132,3529,False
132,454,False
132,480,False
132,3375,False
132,3793,False
132,1115,False
132,1965,False
132,1773,False
132,390,False
132,3564,False
132,2143,False
132,477,True
132,3781,False
132,640,False
132,511,False
132,67,False
133,2645,False
133,1249,False
133,134,False
134,994,False
134,2047,False
134,2451,False
134,1031,False
135,429,False
135,3791,False
135,1767,False
136,1446,False
136,2679,False
136,3165,False
137,1364,False
137,2273,False
137,2370,False
137,2448,False
137,1141,False
137,192,False
139,3370,False
139,3642,False
139,1285,False
140,1957,False
140,1197,False
141,2684,False
141,3044,False
141,326,False
141,1350,False
142,2485,False
142,1570,False
142,3083,False
142,3625,False
142,398,False
142,1505,False
143,1865,False
143,2939,False
143,1800,False
143,4038,False
143,3916,False
143,494,False
143,2391,False
143,3589,False
143,3124,False
143,3245,False
143,4155,False
143,2885,False
143,2893,False
143,1316,False
143,2104,False
143,4152,False
143,564,False
143,887,False
143,387,False
143,217,False
143,2268,False
143,3071,False
143,1762,False
143,3716,False
143,2573,False
143,2297,False
143,974,False
143,2091,False
143,3471,False
143,3370,False
143,1726,False
143,3068,False
143,3123,False
143,3919,False
143,2369,False
143,761,False
143,565,False
143,2271,False
143,1935,False
143,3629,False
143,1289,False
143,3332,False
143,1222,False
143,3457,False
143,2583,False
143,658,False
143,330,False
143,486,False
143,1945,False
143,1250,False
143,1605,False
143,1821,False
143,4154,False
143,1834,False
143,893,False
143,2342,False
143,1280,False
143,4001,False
143,3371,False
144,2201,False
144,1393,False
144,3888,False
145,170,False
145,1994,False
145,675,False
145,284,False
145,279,False
145,2568,False
145,2411,False
145,4088,False
145,4070,False
145,1554,False
145,727,False
145,1257,False
145,4112,False
145,3781,False
145,2572,False
145,1620,False
145,228,False
145,373,False
145,2053,False
145,355,False
145,465,False
145,2011,False
145,1646,False
145,2592,False
145,541,False
145,2716,False
145,2157,False
145,3610,False
145,1241,False
145,3161,False
145,745,False
145,3560,False
145,263,False
145,2734,False
145,848,False
145,4096,False
145,2757,False
145,1910,False
145,3672,False
145,21,False
145,1525,False
145,2321,False
145,569,False
145,3533,False
145,1440,False
145,2458,False
145,3193,False
145,2219,False
145,1960,False
145,1565,False
145,2621,False
145,3130,False
145,195,False
145,2562,False
146,3547,False
146,4029,False
146,2253,False
147,3259,False
147,2945,False
147,2096,False
148,2146,False
148,2946,False
148,3475,False
148,2226,False
148,1625,True
148,208,False
149,2509,False
149,1261,False
149,2251,False
149,3985,False
150,760,False
150,2466,False
150,2238,False
150,759,False
150,1714,False
151,2130,True
151,3201,False
151,1563,False
151,2891,False
151,3329,False
151,118,False
152,1158,False
152,663,False
152,878,False
153,1233,False
153,3959,False
153,3864,False
154,234,False
154,2674,False
154,2022,False
154,3118,False
154,2804,False
155,2804,False
155,563,False
155,3004,False
156,79,False
156,4197,False
156,3705,False
157,1389,False
157,356,False
157,2163,False
158,2022,False
158,4150,False
158,3220,False
158,1017,False
159,622,False
160,1174,False
160,510,False
160,3820,False
161,2161,False
161,535,False
161,1409,False
161,3791,False
161,2052,False
162,2051,False
162,3749,False
163,198,False
163,2764,False
163,1439,False
163,1871,False
163,321,False
164,2420,False
164,771,False
165,3462,False
165,3178,False
165,23,False
165,3993,False
165,1037,False
166,1470,False
166,2618,False
166,3805,False
167,2922,False
167,3190,False
167,573,False
168,723,False
168,2020,False
168,2788,False
168,362,False
169,1946,False
169,3556,False
169,1140,False
169,796,False
169,1522,False
170,2824,False
170,971,False
170,2561,False
170,3119,False
170,1331,False
170,1159,False
171,3194,False
171,3051,False
171,699,False
172,3132,False
172,2019,False
172,2787,False
172,606,False
172,2719,False
172,920,False
173,2508,False
173,2417,False
173,1344,False
174,4159,False
174,2548,False
174,4188,False
174,2863,False
174,1962,False
175,519,False
175,4087,False
175,2966,False
175,1314,False
175,719,False
175,1780,False
176,3933,False
176,673,False
176,1875,False
176,384,False
176,256,False
177,1018,False
177,1572,False
177,3705,False
178,341,False
178,981,False
178,2431,False
178,952,False
178,3147,False
178,684,False
179,993,False
179,2149,True
179,3014,False
179,3018,False
179,3186,False
179,1807,False
179,2220,False
179,1062,False
179,1651,False
179,1366,False
179,3498,False
179,1269,False
179,1259,False
179,2064,False
179,1028,False
179,2472,False
179,2230,False
179,3753,False
179,1275,False
179,2808,False
179,3446,False
179,1968,False
179,1554,False
179,2041,False
179,1030,False
179,825,False
179,4203,False
179,624,False
179,4175,True
179,4196,False
179,2162,False
179,1817,False
179,1389,False
179,3842,False
179,510,False
179,1953,False
179,85,False
179,1394,False
179,2065,False
179,1753,False
179,3968,False
179,4012,False
179,2893,False
179,2214,False
179,2739,False
179,415,False
179,3028,False
179,2662,False
179,2843,False
179,371,False
179,3589,False
179,4124,False
179,3787,False
179,394,False
179,3667,False
179,312,False
179,1903,False
179,3587,False
179,3349,False
179,908,False
179,4202,False
179,313,False
179,1660,False
179,2242,True
180,1245,False
180,3681,True
180,3067,False
180,2265,False
180,523,False
181,2464,False
181,391,False
181,1989,False
181,2682,False
181,1223,False
181,908,False
182,2634,False
182,1161,False
182,3180,False
182,944,False
182,1714,False
182,130,False
182,1051,False
182,200,False
182,1130,False
182,2697,False
182,1360,False
182,2894,False
182,1016,False
182,150,False
182,2837,False
182,3630,False
182,2702,False
182,4068,False
182,400,False
182,2838,False
182,3730,False
182,3712,False
182,3517,False
182,3396,False
182,3903,False
182,901,False
182,1254,False
182,3593,False
182,960,False
182,2125,False
182,2302,False
182,2263,False
182,2423,False
182,516,False
182,3782,False
182,306,False
182,2291,False
182,4081,False
182,4088,False
182,2265,False
182,2526,False
182,3277,False
182,1766,False
182,3005,False
182,2151,False
182,2193,False
182,3345,False
182,3481,False
182,969,False
182,670,False
182,444,False
182,3959,False
182,1897,False
182,908,False
182,2629,False
182,96,False
182,3406,True
182,602,False
182,2953,False
182,3694,False
182,535,False
182,4016,False
182,4083,False
182,1605,False
182,910,False
182,3132,False
182,896,False
182,1403,False
182,3179,False
182,3554,False
182,1994,False
182,3568,False
182,2782,False
182,1625,False
182,2437,False
182,730,False
182,1143,False
182,3961,False
182,154,False
182,739,False
182,3307,False
182,50,False
182,3102,False
182,3594,False
182,4198,False
182,3015,False
182,2768,False
182,3478,False
182,3809,False
183,4204,False
183,3368,False
183,1295,False
183,4080,False
183,1676,False
184,2845,False
184,1453,False
184,4105,False
184,3454,False
185,904,False
185,2332,False
185,3329,False
186,1545,False
186,1668,False
186,3071,True
186,3298,True
186,1976,False
186,4086,False
187,387,False
187,1890,False
187,107,False
187,3764,False
187,595,False
187,1979,True
187,518,False
187,2866,False
187,2566,False
187,618,False
187,3487,False
187,1416,False
187,2778,False
187,1895,False
187,3344,False
187,2555,False
187,2780,False
187,1500,False
187,697,False
187,3116,False
187,606,False
187,1397,False
187,3083,False
187,2931,False
187,2427,False
187,447,False
187,1740,False
187,3942,False
187,2526,False
187,2188,False
187,534,False
187,403,False
187,257,False
187,1297,False
187,1822,False
187,2804,False
187,1945,False
187,656,False
187,428,False
187,6,False
187,511,False
187,1409,False
187,4038,False
187,3976,False
187,2882,False
187,1471,False
187,639,False
187,2874,False
187,2792,False
187,942,False
187,3075,False
187,3959,False
187,127,False
187,2582,False
187,1273,False
187,5,False
187,1908,False
187,280,False
187,3968,False
187,3835,False
187,1566,False
187,2425,False
187,1624,False
187,2062,False
187,560,False
187,271,False
187,315,False
187,776,False
187,3621,False
187,3178,False
187,2571,False
187,3504,False
187,3687,False
187,3204,False
187,3569,False
187,1485,False
187,1552,False
188,507,False
188,3955,False
188,1649,True
189,305,False
189,3850,False
189,300,False
189,2622,False
189,2727,False
189,261,False
190,1670,False
190,4199,False
190,3413,False
190,3673,False
191,1215,False
191,3660,False
191,684,False
191,2559,False
191,3373,False
191,2390,False
191,1892,False
191,25,False
191,1610,False
191,2312,False
191,3536,False
191,3492,False
191,18,False
191,1001,False
191,3274,False
191,3817,False
191,1621,False
191,3957,False
191,2278,False
191,1771,False
191,1039,False
191,1882,False
191,199,False
191,666,False
191,1476,False
191,4122,False
191,280,False
191,1550,False
191,233,False
191,1458,False
191,1146,False
191,1710,False
191,1699,False
191,3489,False
191,2083,False
191,4106,False
191,594,False
191,902,False
191,1676,False
191,2819,False
191,991,False
191,4014,False
191,4193,False
191,1395,False
191,2564,False
191,3062,False
191,3030,False
191,2105,False
191,250,False
191,3935,False
191,537,False
191,465,False
192,3307,False
192,1173,False
192,3175,False
193,4101,False
193,3941,False
193,1412,False
193,2539,True
193,3435,False
194,2949,False
195,4172,False
195,2898,False
195,1585,False
195,4076,False
196,3715,False
196,2255,False
196,2650,False
197,101,False
197,3626,False
197,2814,False
197,3110,False
197,3457,False
197,642,False
198,3886,False
198,245,False
198,4056,False
198,2424,False
198,792,False
198,3870,False
198,108,False
198,3698,False
198,1536,False
198,1474,False
198,2755,False
198,3514,False
198,3823,False
198,1040,False
198,1837,False
198,4087,False
198,1267,False
198,2053,False
198,4152,False
198,2511,False
198,2591,False
198,907,False
198,2460,False
198,2836,False
198,3236,False
198,675,False
198,2307,False
198,4153,False
198,363,False
198,3362,False
198,3507,False
198,2739,False
198,3520,False
198,3835,False
198,3259,False
198,3532,False
198,544,False
198,2781,True
198,873,False
198,336,False
198,2954,False
198,322,False
198,2152,False
198,2579,False
198,3114,False
198,1314,False
198,3210,False
198,419,False
198,3930,False
198,300,False
198,562,False
198,3986,False
198,3262,False
198,1239,False
198,1555,False
198,809,False
198,661,False
198,2230,False
198,1368,False
198,1416,False
198,864,False
198,2147,False
198,3621,False
198,202,False
198,3976,False
198,2923,False
198,3044,False
198,1857,False
198,2883,False
198,133,False
198,2892,False
198,547,False
198,2609,False
198,3647,False
198,1029,True
198,2404,False
198,1446,False
198,2091,False
198,2740,False
198,2235,False
198,1124,False
198,1724,False
198,2630,False
199,2014,False
199,1240,False
199,348,False
199,2038,False
199,1841,False
199,518,False
199,2535,False
199,520,False
199,2834,False
199,1338,False
199,4022,False
199,2069,False
199,1230,False
199,3313,False
199,3415,False
199,1429,False
199,3990,False
199,3891,True
199,794,False
199,1993,False
199,1345,False
199,3781,False
199,4086,False
199,710,False
199,1920,False
199,464,False
