userId,meetId,isPending
26,1780,False
26,1687,False
26,3531,False
27,1156,False
27,3146,False
27,4179,False
28,1071,False
28,1038,False
28,3210,False
29,727,False
29,916,False
29,775,False
29,1759,False
29,3989,False
29,2346,False
30,3320,False
30,2889,False
30,2348,False
31,1518,False
31,1492,False
31,1476,False
32,2070,False
32,3220,False
32,2208,False
32,235,False
32,1474,False
33,3173,False
33,3230,False
33,872,False
34,804,False
34,1565,False
34,3616,False
34,3524,False
34,2245,False
34,778,False
34,120,False
34,1530,False
34,923,False
34,1209,False
34,3843,False
34,4026,False
34,966,False
34,1168,False
34,3680,False
34,2889,False
34,1676,False
34,627,False
34,38,False
34,647,False
34,2603,False
34,3284,False
34,3446,False
34,1577,False
34,3574,False
34,2334,False
34,1645,False
34,2316,False
34,807,False
34,4000,False
34,2923,False
34,3725,False
34,3743,False
34,2751,False
34,2891,False
34,373,False
34,914,False
34,259,False
34,2462,False
34,1982,False
34,1838,False
34,308,False
34,1785,False
34,978,False
34,2690,False
34,3429,False
34,1332,False
34,2650,False
34,1544,False
34,3763,False
34,2105,False
34,2136,False
34,4197,False
34,981,True
34,2812,False
34,2078,False
34,2494,False
34,3370,False
34,4123,False
34,2509,False
34,124,False
34,3617,False
34,1902,False
34,2176,False
34,2199,False
34,3271,False
34,3460,False
34,1073,False
34,3337,False
34,1591,False
34,2356,False
34,3855,False
34,2445,False
34,121,False
34,1742,False
34,1278,False
34,2894,False
34,1857,False
34,3232,False
34,543,False
34,2823,False
34,305,False
35,2262,False
35,5,False
35,1815,False
36,3422,False
36,2525,False
36,3115,False
36,2681,False
36,3217,False
36,70,False
37,1648,False
37,2686,False
37,2947,False
37,3552,False
37,2772,False
37,1395,False
38,3466,False
38,2282,False
38,385,False
38,3898,False
38,907,False
38,1163,False
39,1181,False
39,376,False
39,3557,False
39,3811,False
40,2745,False
40,1928,False
40,1024,False
40,336,False
40,1018,False
41,2370,False
41,3666,False
41,1510,False
41,3048,False
41,2945,False
41,13,False
41,3498,False
41,3351,False
41,1099,False
41,3612,False
41,1537,False
41,953,False
41,2405,False
41,2669,False
41,2285,False
41,2884,False
41,1459,False
41,2454,True
41,1432,False
41,1309,False
41,3046,False
41,3548,False
41,3319,False
41,778,False
41,529,False
41,2166,False
41,1362,False
41,1003,False
41,150,False
41,4163,False
41,2272,False
41,2011,False
41,401,False
41,4150,False
41,1296,False
41,1491,False
41,414,False
41,4176,True
41,107,False
41,2042,False
41,2804,False
41,3582,False
41,3368,False
41,1650,False
41,644,False
41,1869,False
41,1098,False
41,2795,False
41,3614,False
41,1161,False
41,249,False
41,3084,False
41,2243,False
41,1939,False
41,369,False
41,31,False
41,1170,False
41,1548,False
41,3066,False
41,3274,False
41,2642,False
41,4185,False
41,410,False
41,3720,False
41,3996,False
41,3371,False
41,3909,False
41,1238,False
41,863,False
41,2332,False
41,3684,False
41,1634,False
41,1909,False
41,1222,False
41,2108,False
41,4082,False
41,2774,False
41,541,False
41,3465,False
41,4048,False
41,3331,False
41,318,False
41,3613,False
41,1538,False
41,848,False
41,964,False
41,3185,False
41,839,False
41,1584,False
41,1090,False
41,1256,False
41,1905,False
41,385,False
41,708,False
42,3337,False
42,169,False
42,3485,False
43,916,False
43,2822,False
43,3447,False
43,2765,False
43,3415,False
43,2891,False
43,2567,False
43,3858,False
43,2861,False
43,3491,False
43,1708,False
43,1139,False
43,1603,False
43,4179,False
43,169,False
43,2859,False
43,517,False
43,3817,False
43,3706,False
43,4128,False
43,1700,False
43,2198,False
43,2621,False
43,2106,False
43,3556,False
43,3072,False
43,1856,False
43,2915,False
43,3197,False
43,2658,False
43,453,False
43,3870,False
43,1412,False
43,2663,True
43,2501,False
43,694,False
43,4137,False
43,1820,False
43,1267,False
43,516,False
43,2274,False
43,4107,False
43,160,False
43,2651,False
43,2475,False
43,474,True
43,958,False
43,1801,False
43,2788,False
43,1142,False
43,2405,False
43,2597,False
43,742,False
43,3164,False
43,3733,False
43,2531,False
43,1001,False
43,2858,False
43,63,False
43,3403,False
44,1070,False
44,1210,False
44,2257,False
44,293,False
44,3241,False
44,3402,False
45,756,False
45,938,False
45,1053,True
45,1330,False
45,1454,False
46,3969,False
46,142,False
46,3024,False
46,117,False
46,1442,False
46,3778,False
47,3892,False
47,2654,False
47,4161,False
47,1672,False
48,1990,False
48,2454,False
48,1596,False
48,432,False
48,2206,False
48,362,False
48,2064,False
48,1359,False
48,533,False
48,3977,False
48,2544,False
48,2142,False
48,2341,False
48,3424,False
48,3192,False
48,3343,False
48,2123,False
48,1520,True
48,3461,False
48,3049,False
48,3448,False
48,2723,True
48,1938,False
48,3225,False
48,3120,False
48,1038,False
48,1674,False
48,1196,False
48,2386,False
48,1640,False
48,2248,False
48,305,False
48,2263,False
48,2434,False
48,3254,False
48,2696,False
48,2318,False
48,979,False
48,10,False
48,1083,False
48,1223,False
48,3908,False
48,1517,False
48,1087,False
48,2245,False
48,1863,False
48,826,False
48,775,False
48,2727,False
48,3164,False
48,2559,False
48,2388,False
48,665,False
48,3438,False
48,3762,False
48,2899,False
48,667,False
48,1616,False
48,1126,False
48,3994,True
48,712,False
48,565,False
48,3873,False
48,643,False
48,2967,False
48,2322,False
48,3326,False
48,1305,False
48,3021,False
48,1518,False
48,3645,False
48,1812,False
48,509,False
49,1771,False
49,2882,False
49,1740,False
49,3219,False
49,1888,False
49,2777,False
49,3081,False
49,2127,False
49,997,True
49,980,False
49,3939,False
49,1929,False
49,3851,False
49,3409,False
49,3517,False
49,3027,False
49,1168,False
49,3415,False
49,278,False
49,3203,False
49,3740,False
49,2046,False
49,1109,False
49,1610,False
49,156,False
49,3811,False
49,3482,False
49,3296,False
49,1278,False
49,557,False
49,1247,False
49,2126,False
49,179,False
49,1246,False
49,3667,False
49,2332,False
49,598,False
49,3151,False
49,1069,False
49,440,False
49,3356,False
49,2100,False
49,2702,False
49,1244,False
49,1940,False
49,3218,False
49,867,False
49,1268,False
49,206,False
49,426,False
49,2567,False
49,3241,False
49,3133,False
49,446,False
49,2767,False
49,4028,False
49,3271,False
49,1805,False
49,4209,False
49,894,False
49,2928,True
49,2621,False
49,1025,False
49,3793,False
49,1060,False
49,2990,False
49,3653,False
49,3453,False
49,1387,False
49,2848,False
49,4163,False
49,41,False
49,2295,False
49,2521,False
49,2387,False
49,1137,False
49,3323,False
50,2375,False
50,2919,False
50,3854,False
50,1395,False
50,1218,False
51,2866,False
51,1502,False
51,2583,False
51,3163,False
51,1004,False
52,488,False
52,1841,False
52,126,False
53,2928,False
53,196,False
53,2245,False
54,3546,False
54,1246,False
54,2809,False
54,2941,False
54,1330,False
55,3391,False
55,660,False
55,3059,False
55,235,False
55,388,False
55,3965,False
55,2469,False
55,1601,False
55,1421,False
55,169,False
55,3803,False
55,3736,False
55,2650,False
55,332,False
55,3491,False
55,3254,False
55,949,False
55,3502,False
55,1237,False
55,3370,False
55,3894,False
55,3011,False
55,295,False
55,4104,False
55,3134,False
55,2049,False
55,3177,False
55,4202,False
55,1765,False
55,1501,False
55,1554,False
55,2440,False
55,2761,False
55,209,False
55,3542,False
55,2870,False
55,2795,False
55,2961,False
55,3094,False
55,702,False
55,3174,False
55,179,False
55,1279,False
55,2505,False
55,438,False
55,1263,False
55,3187,False
55,58,False
55,1416,False
55,1388,False
55,4008,False
55,3350,False
55,1309,False
55,1528,False
55,2719,False
55,2988,False
55,509,False
55,1064,False
55,1772,False
55,3190,False
55,1257,False
55,397,False
55,3782,False
55,3114,False
55,4038,False
55,1305,False
55,1819,False
56,4182,False
56,1627,False
56,3697,False
56,4117,False
56,3069,False
56,3404,False
56,440,False
56,2053,False
56,4067,False
56,730,False
56,2475,False
56,1660,False
56,2545,False
56,2504,False
56,3377,False
56,3547,False
56,2731,False
56,4192,False
56,2747,False
56,3675,False
56,994,False
56,1682,False
56,3287,False
56,810,False
56,1567,False
56,795,False
56,1785,False
56,3629,False
56,4165,False
56,3616,False
56,3403,False
56,3311,False
56,468,False
56,1661,False
56,3439,False
56,3036,False
56,4,False
56,2064,False
56,3285,False
56,2725,False
56,3481,False
56,2796,False
56,1891,False
56,1535,False
56,729,False
56,3589,False
56,396,False
56,1685,False
56,98,False
56,1675,False
57,2394,False
57,2083,False
57,2336,False
57,3561,False
57,1451,False
57,109,False
57,3650,False
57,1427,False
57,1909,False
57,4141,False
57,3529,False
57,3185,False
57,2612,False
57,2476,False
57,747,False
57,3337,False
57,764,False
57,820,False
57,1783,False
57,4157,False
57,4044,False
57,3520,False
57,1586,False
57,2510,False
57,2617,False
57,299,False
57,602,False
57,2074,True
57,43,False
57,789,False
57,3441,False
57,2749,False
57,3001,False
57,3885,False
57,1351,False
57,897,False
57,3000,False
57,3384,False
57,2107,False
57,3664,False
57,2429,False
57,4050,False
57,184,False
57,40,False
57,3597,False
57,1616,False
57,1166,False
57,4194,False
57,2361,False
57,3621,False
57,3513,False
57,2675,False
57,2127,False
57,2616,False
57,723,False
57,1765,False
58,400,False
58,2699,False
58,43,False
59,1889,False
59,3220,False
59,2051,False
60,2227,False
60,1750,False
60,67,False
60,287,False
60,2947,True
60,2175,False
61,2613,False
61,1979,False
61,4160,False
61,739,False
61,995,False
61,4008,False
61,1720,False
61,2482,False
61,3552,False
61,2626,False
61,3282,False
61,1691,False
61,225,False
61,3124,False
61,3659,False
61,291,False
61,4000,False
61,601,False
61,2606,False
61,20,False
61,112,False
61,3489,False
61,36,False
61,617,False
61,1305,False
61,1222,False
61,3418,False
61,2479,False
61,1982,False
61,1988,False
61,3893,False
61,2903,False
61,1290,False
61,628,False
61,956,False
61,1089,False
61,3130,False
61,1871,False
61,2353,False
61,2091,False
61,63,False
61,4015,False
61,3273,False
61,2930,False
61,1610,False
61,2650,False
61,688,False
61,1678,False
61,3511,False
61,2620,False
61,3098,False
61,830,False
61,3872,False
61,3975,False
61,459,False
61,2645,False
61,2536,False
61,2054,False
61,2809,False
61,4090,False
61,1711,False
61,3673,False
61,4019,False
61,3151,False
61,2597,False
61,3604,False
61,1866,False
61,926,False
61,45,False
61,3331,False
61,3274,False
61,2373,True
61,1495,False
61,3686,False
61,1957,False
61,174,False
61,2679,True
61,1588,False
61,3619,False
61,3068,False
61,1954,False
62,3240,False
62,1763,False
62,2577,False
63,1561,False
63,1274,False
63,211,False
64,4040,False
64,2239,False
64,4189,False
64,2931,False
64,1078,False
65,261,False
65,3597,False
65,2898,False
65,3046,False
65,2453,False
65,643,False
65,2449,False
65,3725,False
65,1130,False
65,4207,False
65,1548,False
65,2823,False
65,3610,False
65,4023,False
65,1296,False
65,1101,False
65,2579,False
65,3037,False
65,655,False
65,594,False
65,3322,False
65,3800,False
65,1370,False
65,2560,False
65,1865,False
65,3197,False
65,3864,True
65,4120,False
65,3205,False
65,357,False
65,1955,False
65,3728,False
65,1744,False
65,2759,False
65,400,False
65,711,False
65,1575,False
65,727,False
65,1569,False
65,613,False
65,3794,False
65,2607,False
65,886,False
65,2140,False
65,2159,False
65,2589,False
65,3018,False
65,275,False
65,1933,False
65,363,True
65,3381,False
66,1779,False
66,2392,False
66,1109,False
66,271,False
67,993,False
67,4139,False
67,2375,False
67,1499,False
67,1954,False
67,2757,False
68,3354,False
68,2076,False
68,3190,False
68,12,False
68,1558,False
68,1198,False
68,1993,False
68,700,False
68,3641,False
68,1775,False
68,2414,False
68,3028,False
68,685,False
68,2662,False
68,1957,False
68,4101,False
68,2376,False
68,13,False
68,3950,False
68,2250,False
68,1863,False
68,1061,False
68,1443,False
68,3678,False
68,1242,False
68,1123,False
68,3213,False
68,1429,False
68,2849,False
68,320,False
68,1387,False
68,2244,False
68,3572,False
68,1986,False
68,1130,False
68,747,True
68,913,False
68,746,False
68,704,False
68,823,False
68,2341,False
68,1866,False
68,4039,False
68,1786,False
68,1255,False
68,3021,False
68,3455,False
68,151,False
68,757,False
68,2739,False
68,3876,False
68,2468,False
68,563,False
68,1534,False
68,3659,False
68,3555,False
68,247,False
68,277,False
68,3928,False
68,1339,False
68,1640,False
68,342,False
68,256,False
68,1745,False
68,460,False
68,1600,False
68,3650,False
68,2768,False
68,1747,False
68,3729,False
68,3532,False
68,707,False
68,1494,False
68,199,False
68,3183,False
68,230,False
68,3660,False
68,3666,False
68,3507,False
68,1124,False
68,305,False
68,371,False
68,2557,False
68,3186,False
68,3981,False
68,435,False
68,301,False
68,3423,False
68,1556,False
68,3315,False
68,3227,False
68,3243,False
68,1065,False
68,819,False
69,1245,False
69,1861,False
69,2291,False
69,3697,False
69,2879,False
69,3795,False
70,706,False
71,3744,False
71,662,False
71,2808,False
71,1583,False
72,936,False
72,576,False
72,2410,False
72,3197,False
72,1850,False
72,3938,False
73,2476,False
73,1967,False
73,1206,False
74,2171,False
74,1908,False
74,2266,False
75,87,False
75,465,False
75,2624,False
75,2607,False
75,1190,False
75,627,False
76,73,False
76,1141,False
76,213,False
76,3791,False
76,1971,False
76,3193,False
76,3109,False
76,1469,False
76,2728,False
76,1181,False
76,1607,False
76,1966,False
76,2214,False
76,2147,False
76,2603,False
76,301,False
76,3653,False
76,1483,False
76,3364,False
76,1497,False
76,3814,False
76,3376,False
76,466,False
76,909,False
76,511,False
76,3846,False
76,947,False
76,3909,False
76,1301,False
76,2685,False
76,1146,False
76,4076,False
76,570,False
76,455,False
76,1959,False
76,3933,False
76,2957,False
76,3040,False
76,3816,False
76,3,True
76,2199,False
76,3854,False
76,1262,False
76,883,False
76,2400,False
76,2025,False
76,3915,False
76,2676,False
76,2377,False
76,509,False
76,895,False
76,2024,False
76,472,False
76,2303,False
76,1844,False
76,1525,False
76,773,False
76,3940,False
76,2721,False
76,3031,False
76,2358,False
76,4139,False
76,1272,False
76,857,False
76,2828,False
76,2992,False
76,1020,False
76,3949,False
76,4127,False
76,893,False
77,1355,False
77,2679,False
77,1618,False
77,2558,False
77,3412,False
77,952,False
78,2679,False
78,2422,False
78,3407,False
78,2831,False
78,3460,False
79,3725,False
79,1325,False
79,2378,False
79,148,False
79,3881,False
79,428,False
79,2386,False
79,206,False
79,1795,False
79,2380,False
79,918,False
79,3738,False
79,1721,False
79,1996,False
79,1600,False
79,1948,False
79,669,False
79,849,False
79,960,False
79,156,False
79,3600,False
79,1068,False
79,416,False
79,945,False
79,1263,False
79,2498,False
79,2911,False
79,2418,False
79,2086,False
79,3864,False
79,2193,False
79,2034,False
79,2626,False
79,1769,False
79,3456,False
79,1450,False
79,1471,False
79,2313,False
79,346,False
79,4115,False
79,2589,False
79,4146,False
79,2379,False
79,1936,False
79,1480,False
79,3792,False
79,3378,False
79,4007,False
79,272,False
79,1000,False
79,1491,False
79,1603,False
79,2200,False
79,584,False
79,993,False
80,1446,False
80,382,False
80,2134,False
81,337,False
81,1000,False
81,1196,False
81,2611,False
82,1530,False
82,3114,False
82,119,False
82,2682,False
82,2274,False
83,2049,False
83,1143,False
83,426,False
83,2176,False
83,1299,False
84,2279,False
84,1695,False
84,161,False
84,245,False
85,2773,False
85,1285,False
85,730,False
85,2508,False
85,2190,False
85,441,False
85,3249,False
85,2869,False
85,3932,False
85,3778,False
85,1535,False
85,2573,False
85,4132,False
85,3691,False
85,2412,False
85,2172,False
85,2234,False
85,3503,False
85,1600,False
85,3951,False
85,2233,False
85,3766,False
85,612,False
85,2838,False
85,3878,False
85,3436,False
85,1236,False
85,72,True
85,3843,False
85,1742,False
85,3033,False
85,3549,False
85,1083,False
85,4068,False
85,3848,False
85,3737,False
85,3057,False
85,1581,False
85,348,False
85,2810,False
85,3682,False
85,1620,False
85,2429,False
85,104,False
85,1161,True
85,4071,False
85,1948,False
85,3081,False
85,2088,False
85,467,False
85,3768,False
85,3319,False
85,2195,False
85,2002,False
85,1988,False
85,687,False
85,2880,False
86,1144,False
86,264,False
86,3506,False
86,2193,False
86,510,False
86,1140,False
87,1516,False
87,2673,False
87,1892,False
87,1297,False
87,2265,False
87,1404,False
87,4030,False
87,2623,False
87,3931,False
87,1199,False
87,3700,False
87,654,False
87,3371,False
87,957,False
87,1298,False
87,1463,False
87,1629,False
87,2576,False
87,370,False
87,2556,False
87,1426,False
87,363,False
87,3051,False
87,3476,False
87,313,False
87,2084,False
87,751,False
87,4189,False
87,1011,False
87,1630,False
87,3182,False
87,1176,False
87,2943,False
87,4093,False
87,2146,False
87,1156,False
87,3499,False
87,2974,False
87,2145,False
87,173,False
87,1819,False
87,1117,False
87,3503,False
87,663,False
87,3071,False
87,2344,False
87,2866,False
87,2594,False
87,4049,False
87,4187,False
87,612,False
87,2359,False
87,1959,False
87,1914,False
87,1985,False
87,161,False
87,3313,False
87,638,False
87,110,False
87,1558,False
87,3960,False
87,1182,False
87,23,False
87,200,False
87,2330,False
87,3238,False
87,11,False
87,1270,False
87,2279,False
87,2143,False
87,803,False
87,301,False
87,2577,False
87,1084,False
87,1616,False
87,1372,False
87,2188,False
87,115,False
87,3286,False
87,83,False
87,3826,False
87,597,False
87,3183,False
87,823,False
87,1698,False
87,2525,False
88,290,False
88,1521,False
88,2854,False
88,3228,False
88,3969,False
89,3223,False
89,2164,False
89,1730,False
89,2576,False
90,1392,False
90,1474,False
90,49,False
90,1789,False
90,3141,False
90,3716,False
91,4117,False
91,2590,False
91,2363,False
91,1142,False
91,4006,False
93,3904,False
93,478,False
93,2839,False
93,2509,False
93,234,False
93,2586,False
94,1891,False
94,2151,False
94,2126,False
94,33,False
94,2213,False
94,2891,False
94,1018,False
94,62,False
94,1131,False
94,1379,False
94,3874,False
94,2641,False
94,1831,False
94,4039,False
94,4068,False
94,1041,False
94,2305,False
94,259,False
94,1664,False
94,1154,False
94,981,False
94,460,False
94,2552,False
94,633,False
94,270,False
94,3640,False
94,2600,False
94,2730,False
94,2645,False
94,2265,False
94,3782,False
94,1960,False
94,2923,False
94,881,False
94,1299,False
94,2097,False
94,813,False
94,761,False
94,2333,False
94,2048,False
94,3048,False
94,3077,False
94,300,False
94,2476,False
94,884,False
94,1769,False
94,1217,False
94,3373,False
94,1988,True
94,2143,False
94,1771,False
94,1465,True
94,3157,False
94,2947,False
94,1903,False
94,618,False
94,1725,False
94,1815,False
94,538,False
94,2612,False
94,3060,False
94,2018,False
94,238,False
94,1204,False
94,1978,False
94,303,False
94,3514,False
94,597,False
94,1918,False
94,3283,False
94,2880,False
94,3428,False
94,28,False
94,2881,False
94,2455,False
94,3398,False
94,785,False
94,658,False
94,1133,False
95,3633,False
95,3457,False
95,2446,False
95,1580,False
95,2816,False
95,3406,False
96,2960,False
96,4074,False
96,1549,False
97,2024,False
97,3223,False
97,1400,False
98,3566,False
98,1964,False
98,1577,False
99,842,False
99,3145,False
99,375,False
99,464,False
99,2567,False
100,4116,False
100,1379,False
100,727,False
100,1504,False
100,117,False
100,1053,False
101,2518,False
101,1012,False
101,1837,False
102,2844,False
102,3541,False
102,2083,False
102,489,False
102,2643,False
102,897,False
103,60,False
103,4095,False
103,67,False
104,2554,False
104,631,False
104,638,False
104,1031,False
104,2879,False
104,2932,False
104,1618,False
104,237,False
104,1279,False
104,1579,False
104,3756,False
104,1456,False
104,1767,False
104,1057,False
104,163,False
104,1731,False
104,663,False
104,194,False
104,2342,False
104,3296,False
104,816,False
104,2643,False
104,927,False
104,1621,False
104,1250,False
104,287,False
104,689,False
104,671,False
104,1500,False
104,2137,False
104,780,False
104,2795,False
104,1593,False
104,1672,False
104,3964,False
104,2435,False
104,1169,False
104,1665,False
104,2106,False
104,3684,False
104,1187,False
104,1325,False
104,2724,False
104,909,False
104,2793,False
104,2539,False
104,1410,False
104,779,False
104,1122,False
104,2199,False
104,259,False
104,2964,False
104,239,False
104,2890,False
104,1072,False
104,1930,False
104,374,False
105,2361,False
105,3075,False
105,112,False
105,1664,False
105,3259,False
106,3069,False
106,1990,False
106,2971,False
108,420,False
108,2716,False
109,483,False
109,1398,False
109,585,False
110,3302,False
110,1438,False
110,3959,False
111,454,False
111,3129,False
111,641,False
112,227,False
112,3830,False
112,1998,False
112,3312,False
112,2763,False
112,3462,False
112,2448,False
112,3690,False
112,2605,False
112,2665,False
112,573,False
112,1513,False
112,3617,False
112,2956,False
112,3151,False
112,848,False
112,379,False
112,1878,False
112,1830,False
112,1712,False
112,1173,False
112,3754,False
112,2193,False
112,1412,False
112,1703,False
112,1421,False
112,3546,False
112,3658,False
112,49,False
112,488,False
112,4092,False
112,4079,False
112,3450,False
112,1984,False
112,1908,False
112,832,False
112,3086,False
112,2691,False
112,1080,False
112,3447,False
112,3238,False
112,1627,False
112,3295,False
112,2573,False
112,383,False
112,3404,False
112,1662,False
112,3494,False
112,165,False
112,2396,False
112,1904,False
112,3209,False
112,2520,False
112,2229,False
112,3818,False
112,690,False
112,3345,False
112,3532,False
112,3952,False
