meetId,finalPlaceId,finalTime
142,1051,2023-05-28 14:30:00
143,1057,2024-02-24 14:15:00
144,1060,2024-10-18 17:45:00
145,1067,2024-09-08 15:45:00
146,1072,2024-07-11 20:00:00
147,1081,2022-04-21 18:15:00
148,1089,2023-02-24 14:45:00
149,1095,2022-09-01 17:45:00
150,1100,2022-08-14 17:45:00
151,1105,2024-01-21 22:00:00
152,1116,2022-03-16 15:00:00
153,1122,2022-05-26 19:15:00
154,1122,2022-05-26 19:15:00
155,1130,2024-11-14 14:45:00
156,1138,2023-10-29 17:45:00
157,1143,2024-09-17 17:00:00
158,1143,2024-09-17 17:00:00
159,1164,2023-08-15 19:15:00
160,1171,2023-10-11 13:45:00
161,1178,2022-06-21 15:15:00
162,1183,2023-10-21 19:00:00
163,1196,2023-04-02 17:00:00
165,1211,2022-01-30 14:00:00
166,1219,2022-03-07 13:00:00
167,1225,2024-03-30 16:30:00
168,1233,2024-05-15 12:00:00
169,1245,2024-04-08 18:15:00
170,1254,2022-06-30 18:00:00
171,1258,2023-02-21 17:30:00
173,1276,2023-06-05 15:45:00
174,1282,2023-03-01 18:30:00
175,1291,2023-11-15 14:15:00
176,1297,2023-03-20 12:30:00
177,1304,2023-05-20 17:00:00
178,1309,2024-11-16 09:00:00
180,1329,2022-02-22 14:15:00
181,1334,2022-03-29 10:00:00
182,1340,2024-05-08 11:00:00
183,1353,2023-08-27 20:00:00
184,1355,2023-08-08 18:30:00
185,1364,2022-10-14 13:00:00
187,1379,2022-01-30 16:15:00
188,1387,2023-10-03 19:15:00
189,1391,2022-09-30 15:00:00
190,1397,2023-07-12 11:30:00
191,1403,2022-03-12 20:30:00
192,1417,2024-07-26 12:15:00
193,1421,2023-09-05 20:15:00
194,1430,2024-02-19 18:00:00
195,1441,2023-01-29 18:00:00
196,1442,2023-08-15 20:30:00
197,1442,2023-08-15 20:30:00
198,1465,2022-09-05 16:45:00
199,1469,2024-04-27 10:45:00
200,1476,2023-02-27 18:30:00
201,1490,2022-04-13 11:30:00
202,1496,2023-11-26 18:30:00
203,1498,2023-06-27 14:15:00
204,1509,2024-08-01 11:45:00
205,1514,2022-09-28 18:00:00
206,1520,2022-11-26 18:00:00
207,1525,2022-06-28 15:00:00
208,1531,2022-11-05 17:00:00
209,1538,2024-11-25 20:00:00
210,1551,2023-11-20 22:00:00
211,1561,2023-07-06 13:45:00
212,1569,2023-01-07 19:45:00
213,1571,2022-06-22 17:45:00
214,1581,2024-03-17 12:45:00
215,1590,2023-02-14 18:30:00
216,1597,2022-08-01 17:45:00
217,1600,2023-07-10 20:30:00
218,1615,2023-12-16 15:30:00
219,1619,2022-02-05 17:30:00
220,1619,2022-02-05 17:30:00
221,1634,2024-08-30 11:00:00
222,1636,2023-05-11 16:00:00
223,1646,2022-01-26 18:00:00
224,1653,2022-12-24 12:45:00
225,1665,2024-11-23 13:45:00
226,1676,2023-06-21 12:45:00
227,1679,2022-08-19 17:30:00
228,1679,2022-08-19 17:30:00
229,1694,2022-06-18 14:45:00
230,1697,2022-04-10 21:45:00
231,1703,2023-09-30 21:30:00
232,1714,2022-10-24 18:15:00
233,1721,2022-04-05 11:00:00
234,1733,2022-04-30 14:15:00
236,1744,2024-11-11 19:00:00
237,1755,2022-01-20 22:30:00
238,1764,2024-06-05 11:15:00
239,1775,2022-01-26 12:15:00
240,1785,2023-05-15 19:15:00
241,1786,2022-05-10 19:30:00
242,1797,2023-11-10 19:15:00
243,1803,2023-10-21 17:00:00
245,1822,2023-09-17 19:00:00
246,1832,2022-04-05 17:00:00
247,1837,2022-07-01 11:45:00
248,1837,2022-07-01 11:45:00
249,1850,2022-04-27 11:30:00
250,1855,2023-04-17 18:00:00
251,1855,2023-04-17 18:00:00
252,1863,2022-12-27 11:30:00
253,1872,2022-09-02 20:15:00
254,1872,2022-09-02 20:15:00
255,1885,2022-11-24 15:30:00
256,1885,2022-11-24 15:30:00
257,1903,2023-09-27 16:15:00
258,1913,2024-04-13 10:30:00
259,1921,2022-03-12 16:00:00
260,1922,2022-08-22 10:45:00
261,1929,2022-11-28 21:30:00
262,1934,2023-11-26 15:00:00
263,1944,2023-04-18 16:30:00
264,1947,2024-11-15 18:45:00
265,1955,2024-02-25 14:45:00
266,1960,2022-10-21 20:30:00
267,1960,2022-10-21 20:30:00
268,1978,2023-06-14 15:00:00
269,1978,2023-06-14 15:00:00
270,1995,2022-05-05 16:00:00
271,2000,2023-01-03 14:45:00
272,2005,2022-01-11 19:00:00
273,2013,2024-03-18 18:30:00
274,2018,2023-11-07 18:45:00
275,2026,2022-04-29 16:15:00
276,2029,2024-06-28 09:30:00
277,2037,2023-04-09 17:15:00
278,2040,2022-07-06 16:15:00
279,2053,2023-02-22 14:00:00
281,2072,2023-06-30 13:45:00
282,2078,2024-08-18 18:45:00
283,2086,2024-07-22 18:30:00
284,2092,2023-11-21 17:00:00
285,2092,2023-11-21 17:00:00
286,2106,2024-03-25 17:30:00
287,2112,2023-11-03 16:00:00
288,2115,2023-11-09 12:15:00
289,2128,2023-08-30 16:00:00
290,2133,2022-07-30 15:00:00
291,2142,2024-02-09 11:15:00
292,2150,2023-06-10 11:45:00
293,2158,2024-09-22 18:15:00
294,2165,2024-05-13 18:30:00
295,2175,2023-04-03 15:00:00
296,2178,2024-03-08 18:30:00
297,2191,2023-05-22 11:00:00
300,2212,2024-03-12 21:15:00
301,2218,2024-10-08 15:45:00
302,2227,2022-06-05 16:00:00
303,2231,2022-10-05 14:00:00
304,2237,2024-02-02 13:30:00
305,2241,2022-02-28 16:45:00
306,2250,2024-07-16 15:45:00
307,2254,2022-05-23 18:00:00
308,2265,2024-08-08 14:45:00
309,2265,2024-08-08 14:45:00
310,2281,2024-03-27 21:00:00
311,2285,2023-12-13 16:15:00
312,2292,2022-11-28 16:45:00
313,2303,2024-03-31 17:30:00
314,2307,2022-02-16 13:30:00
315,2315,2023-04-02 14:45:00
316,2321,2023-08-14 15:30:00
317,2329,2024-08-10 11:45:00
319,2329,2024-08-10 11:45:00
320,2357,2023-01-30 15:30:00
321,2363,2024-08-20 18:00:00
322,2365,2022-06-30 15:30:00
323,2373,2023-10-04 10:45:00
324,2381,2023-06-23 19:15:00
325,2392,2023-08-23 11:15:00
326,2396,2023-09-22 19:30:00
327,2406,2023-05-31 13:30:00
328,2410,2024-08-07 13:00:00
329,2417,2024-04-03 18:30:00
330,2421,2024-10-27 21:00:00
331,2430,2024-01-18 17:45:00
332,2440,2023-03-08 21:00:00
334,2450,2024-07-07 18:45:00
335,2455,2023-04-16 20:00:00
336,2468,2023-04-23 14:45:00
337,2480,2023-09-30 17:30:00
338,2489,2023-10-14 17:45:00
339,2494,2024-11-25 14:30:00
340,2506,2023-03-03 15:00:00
341,2512,2022-03-19 11:00:00
342,2515,2024-03-03 17:45:00
343,2523,2023-04-05 16:15:00
344,2523,2023-04-05 16:15:00
345,2541,2023-01-19 16:00:00
346,2547,2023-07-04 16:15:00
347,2554,2023-01-21 12:30:00
348,2561,2023-10-10 18:45:00
349,2567,2023-04-05 17:00:00
350,2580,2022-02-19 13:15:00
351,2582,2024-03-05 16:45:00
352,2596,2023-04-25 17:45:00
353,2601,2022-04-15 13:15:00
354,2612,2024-07-13 20:30:00
355,2622,2023-08-18 15:30:00
356,2631,2022-09-20 17:00:00
357,2638,2022-06-15 14:30:00
358,2645,2024-11-28 21:00:00
359,2653,2023-03-20 20:30:00
360,2653,2023-03-20 20:30:00
361,2668,2024-03-27 18:15:00
362,2671,2023-04-08 08:30:00
363,2679,2023-11-18 16:15:00
364,2685,2024-01-05 19:00:00
365,2690,2022-02-15 11:00:00
366,2690,2022-02-15 11:00:00
367,2708,2024-03-27 12:00:00
368,2720,2022-05-18 15:00:00
369,2731,2022-08-30 13:45:00
370,2738,2023-02-19 16:30:00
371,2740,2023-02-04 22:30:00
372,2757,2022-09-04 17:00:00
373,2761,2022-05-23 17:30:00
374,2766,2022-12-18 12:15:00
375,2773,2024-08-12 15:15:00
376,2778,2023-03-14 17:45:00
377,2784,2023-02-01 15:30:00
378,2791,2024-01-31 18:15:00
379,2803,2024-07-27 14:15:00
380,2811,2022-02-21 17:45:00
382,2825,2023-08-13 11:00:00
383,2831,2024-07-21 16:30:00
384,2839,2023-09-07 18:00:00
385,2845,2023-05-07 15:15:00
386,2847,2024-07-28 22:30:00
387,2862,2022-10-15 11:00:00
388,2867,2022-06-03 16:15:00
389,2875,2024-08-20 16:30:00
390,2876,2023-12-19 17:30:00
391,2882,2023-02-06 21:30:00
392,2882,2023-02-06 21:30:00
393,2897,2024-12-04 21:15:00
395,2911,2022-04-27 18:15:00
396,2920,2023-12-08 19:00:00
397,2926,2024-09-23 19:15:00
398,2926,2024-09-23 19:15:00
399,2944,2022-06-22 18:45:00
400,2949,2024-07-29 15:00:00
401,2958,2023-03-28 11:15:00
402,2962,2023-06-26 17:30:00
403,2970,2022-08-27 21:15:00
404,2977,2022-07-28 15:00:00
405,2981,2022-04-04 17:00:00
406,2989,2024-07-10 20:45:00
407,3000,2022-11-12 09:15:00
408,3007,2023-11-08 15:30:00
409,3013,2023-08-21 16:00:00
410,3021,2022-02-02 13:45:00
411,3030,2022-02-20 11:45:00
412,3036,2022-08-23 18:15:00
413,3040,2024-03-13 12:00:00
414,3053,2023-02-08 17:15:00
415,3059,2024-10-14 17:45:00
416,3064,2023-05-14 19:30:00
417,3073,2022-03-31 20:00:00
418,3083,2023-05-11 20:00:00
419,3095,2024-01-17 17:15:00
420,3102,2024-04-21 13:30:00
421,3111,2022-06-08 17:30:00
422,3114,2022-04-04 13:45:00
423,3121,2022-03-16 17:30:00
424,3126,2024-01-23 14:30:00
425,3139,2024-03-20 11:45:00
426,3146,2023-12-12 13:45:00
427,3152,2024-04-30 12:30:00
428,3157,2022-01-30 16:30:00
430,3157,2022-01-30 16:30:00
431,3188,2023-07-27 18:15:00
432,3194,2022-06-10 18:00:00
433,3201,2024-07-10 15:15:00
434,3213,2023-05-25 17:45:00
435,3217,2024-02-02 12:45:00
436,3225,2024-07-15 16:00:00
437,3234,2024-10-03 18:15:00
438,3239,2022-06-02 15:15:00
439,3251,2022-08-06 13:15:00
440,3254,2022-11-18 18:15:00
441,3263,2023-01-22 19:00:00
443,3277,2023-10-10 17:00:00
444,3280,2023-07-26 12:15:00
445,3280,2023-07-26 12:15:00
446,3301,2024-02-04 15:45:00
447,3301,2024-02-04 15:45:00
448,3315,2024-12-12 19:00:00
449,3321,2023-05-22 17:15:00
450,3330,2023-02-09 20:15:00
451,3339,2022-01-22 18:30:00
452,3342,2022-03-17 21:00:00
453,3351,2024-09-13 10:45:00
454,3367,2022-04-26 14:00:00
455,3372,2022-02-28 20:15:00
456,3380,2022-05-17 15:15:00
457,3386,2024-09-18 10:45:00
458,3395,2023-06-12 16:00:00
459,3399,2022-02-25 16:15:00
460,3410,2024-05-09 16:45:00
461,3413,2024-03-13 13:45:00
462,3424,2022-07-30 16:15:00
463,3424,2022-07-30 16:15:00
464,3438,2024-07-21 18:30:00
465,3455,2024-07-23 12:15:00
466,3464,2023-10-07 13:00:00
467,3472,2022-12-17 16:30:00
468,3481,2024-08-13 10:15:00
469,3484,2024-07-21 22:15:00
470,3484,2024-07-21 22:15:00
471,3502,2023-08-04 14:00:00
472,3504,2022-04-11 11:45:00
473,3515,2024-01-12 13:15:00
474,3515,2024-01-12 13:15:00
475,3531,2023-09-26 13:45:00
476,3533,2024-08-16 17:30:00
477,3543,2024-11-06 17:00:00
478,3549,2024-08-30 14:15:00
479,3556,2024-10-02 13:45:00
480,3561,2022-01-14 17:00:00
481,3570,2022-06-11 14:45:00
482,3581,2024-09-20 13:30:00
483,3588,2023-05-18 22:15:00
484,3589,2022-09-18 19:45:00
486,3608,2022-11-11 16:15:00
487,3610,2023-06-09 18:00:00
488,3620,2024-04-20 13:45:00
489,3627,2022-01-30 21:00:00
490,3630,2022-08-07 14:30:00
491,3637,2023-12-06 18:00:00
492,3637,2023-12-06 18:00:00
493,3648,2023-07-22 16:30:00
494,3654,2024-01-10 15:00:00
495,3664,2024-04-02 16:45:00
496,3668,2024-09-01 19:45:00
497,3674,2022-12-23 12:15:00
498,3680,2024-01-05 19:45:00
499,3686,2024-11-04 17:45:00
500,3686,2024-11-04 17:45:00
501,3703,2022-11-14 19:00:00
503,3719,2023-02-07 14:15:00
504,3723,2024-08-25 10:30:00
505,3735,2024-07-05 20:15:00
506,3741,2022-05-29 18:15:00
507,3750,2022-08-20 19:15:00
508,3754,2022-11-29 14:30:00
509,3765,2023-09-19 13:45:00
510,3770,2023-03-03 12:30:00
511,3782,2022-05-19 22:15:00
512,3789,2024-04-21 18:30:00
513,3794,2024-10-29 10:45:00
514,3803,2022-01-14 18:45:00
515,3812,2024-02-19 16:30:00
516,3819,2024-01-28 13:00:00
517,3828,2024-01-26 19:00:00
518,3828,2024-01-26 19:00:00
519,3847,2022-02-03 16:45:00
520,3857,2023-07-29 17:30:00
521,3866,2024-02-05 16:15:00
522,3876,2024-09-02 12:30:00
523,3879,2023-09-13 14:45:00
524,3887,2022-11-14 16:45:00
525,3891,2023-03-05 21:00:00
526,3899,2022-08-01 13:00:00
527,3908,2022-03-27 21:30:00
528,3910,2024-08-19 16:30:00
529,3919,2023-12-15 14:00:00
530,3927,2023-11-12 19:15:00
531,3930,2022-03-09 18:45:00
532,3936,2022-05-06 18:45:00
533,3945,2022-05-19 10:00:00
534,3955,2024-05-23 17:30:00
535,3960,2022-01-13 18:00:00
536,3965,2024-07-21 13:15:00
537,3978,2024-07-09 14:45:00
538,3981,2024-06-01 16:30:00
539,3989,2023-01-13 19:00:00
540,3998,2024-10-26 13:30:00
541,4012,2023-08-05 16:15:00
542,4018,2024-03-07 22:00:00
543,4021,2024-02-15 19:30:00
544,4038,2024-01-28 18:00:00
546,4052,2022-10-09 13:15:00
547,4054,2023-06-25 17:30:00
548,4060,2022-09-01 11:15:00
551,4083,2022-11-25 21:00:00
552,4091,2023-05-28 17:00:00
553,4091,2023-05-28 17:00:00
554,4105,2023-10-14 15:00:00
555,4109,2023-07-05 11:15:00
557,4123,2023-07-26 12:30:00
558,4123,2023-07-26 12:30:00
559,4133,2022-03-10 11:30:00
560,4146,2024-07-07 20:15:00
561,4152,2023-11-23 17:45:00
562,4160,2024-02-13 16:30:00
563,4169,2023-02-08 11:30:00
564,4174,2024-05-29 16:45:00
565,4186,2023-05-18 17:30:00
566,4186,2023-05-18 17:30:00
567,4197,2023-09-20 17:45:00
568,4203,2024-11-18 13:45:00
569,4203,2024-11-18 13:45:00
571,4231,2023-04-08 18:00:00
572,4235,2022-02-03 13:00:00
573,4241,2024-01-07 13:00:00
574,4246,2024-05-19 11:45:00
575,4258,2023-12-24 13:00:00
576,4260,2023-01-26 09:15:00
577,4271,2022-09-15 14:15:00
578,4276,2023-10-26 13:30:00
579,4282,2024-07-04 16:15:00
580,4290,2023-05-02 18:15:00
581,4298,2022-07-26 13:30:00
582,4303,2023-05-28 19:30:00
583,4313,2022-04-07 10:30:00
584,4320,2024-07-09 16:45:00
585,4328,2022-12-21 13:30:00
586,4334,2022-07-28 19:00:00
587,4343,2022-05-21 16:45:00
588,4356,2023-11-02 19:15:00
589,4360,2022-05-01 13:15:00
590,4368,2024-11-30 15:30:00
592,4377,2024-04-17 16:15:00
593,4390,2023-11-07 14:15:00
595,4404,2023-03-04 13:30:00
596,4406,2024-03-31 12:15:00
597,4412,2022-03-20 12:00:00
598,4418,2023-03-17 22:15:00
599,4423,2022-09-22 15:15:00
600,4428,2024-08-22 18:30:00
601,4439,2024-07-25 12:00:00
602,4440,2023-04-16 20:15:00
603,4449,2022-08-30 18:30:00
604,4454,2023-06-13 15:15:00
605,4461,2022-09-29 16:30:00
606,4461,2022-09-29 16:30:00
607,4477,2024-09-14 17:00:00
608,4486,2024-04-29 18:30:00
609,4499,2024-04-30 16:45:00
610,4503,2022-06-14 18:30:00
611,4510,2024-03-09 13:00:00
612,4514,2022-09-20 11:00:00
613,4520,2022-12-04 09:15:00
614,4527,2023-10-14 18:00:00
615,4541,2022-12-05 17:45:00
616,4545,2023-11-03 13:45:00
617,4551,2022-07-07 16:30:00
618,4562,2022-04-07 13:15:00
619,4562,2022-04-07 13:15:00
620,4578,2024-08-17 20:45:00
621,4584,2022-06-28 10:45:00
622,4588,2024-08-19 19:30:00
625,4616,2024-09-20 11:15:00
626,4623,2023-02-27 15:45:00
627,4628,2024-11-29 17:45:00
628,4633,2022-04-12 20:00:00
629,4648,2022-06-21 17:30:00
630,4656,2024-11-23 19:30:00
631,4663,2023-08-11 17:15:00
632,4675,2022-04-01 12:00:00
633,4680,2023-07-05 10:00:00
634,4687,2024-08-14 16:15:00
635,4695,2023-08-13 10:30:00
636,4702,2022-06-18 21:45:00
637,4707,2022-10-16 16:30:00
638,4715,2022-10-01 18:45:00
639,4721,2023-08-05 16:45:00
640,4726,2022-07-07 20:45:00
642,4745,2023-01-24 17:00:00
643,4752,2022-04-16 14:15:00
644,4763,2022-09-07 19:45:00
645,4769,2023-06-22 16:30:00
646,4778,2023-09-21 14:45:00
647,4783,2024-08-06 20:00:00
648,4783,2024-08-06 20:00:00
649,4793,2022-08-28 10:45:00
650,4806,2023-04-24 20:00:00
651,4818,2023-11-20 19:00:00
652,4821,2024-11-28 12:30:00
653,4832,2022-11-02 18:15:00
654,4836,2022-01-03 10:15:00
655,4847,2023-01-18 19:30:00
656,4853,2023-07-12 12:45:00
657,4853,2023-07-12 12:45:00
658,4874,2022-08-26 17:00:00
659,4877,2024-02-04 13:30:00
660,4886,2023-05-04 21:15:00
661,4886,2023-05-04 21:15:00
662,4895,2024-03-31 20:00:00
663,4909,2022-12-17 20:15:00
664,4909,2022-12-17 20:15:00
665,4925,2024-01-31 11:15:00
666,4935,2023-09-19 14:15:00
667,4949,2024-11-02 21:45:00
668,4956,2023-02-24 14:45:00
669,4959,2023-12-06 13:45:00
670,4959,2023-12-06 13:45:00
671,4976,2023-11-30 14:15:00
672,4981,2024-01-29 15:45:00
673,4981,2024-01-29 15:45:00
674,5002,2022-01-27 14:45:00
675,5010,2023-01-31 18:30:00
676,5015,2022-08-19 22:00:00
677,5029,2024-05-05 17:15:00
678,5034,2023-01-30 22:30:00
679,5043,2023-02-21 17:30:00
680,5047,2023-05-12 20:15:00
681,5059,2022-08-22 14:15:00
682,5065,2022-10-20 19:45:00
683,5065,2022-10-20 19:45:00
684,5089,2024-10-30 15:00:00
685,5092,2024-07-27 13:30:00
686,5102,2024-09-05 15:00:00
687,5107,2024-08-28 10:00:00
688,5113,2023-12-04 08:30:00
690,5132,2023-09-23 12:00:00
691,5135,2024-10-17 16:30:00
692,5145,2022-01-20 15:00:00
693,5150,2023-12-19 16:30:00
694,5162,2024-01-16 19:45:00
695,5167,2024-01-14 16:00:00
696,5167,2024-01-14 16:00:00
697,5185,2022-11-04 15:30:00
698,5190,2023-11-14 11:45:00
699,5195,2023-12-01 17:15:00
701,5209,2023-05-06 13:45:00
702,5212,2022-01-21 19:00:00
703,5219,2024-08-01 19:30:00
704,5224,2023-01-25 11:30:00
705,5238,2023-02-01 14:30:00
706,5239,2022-06-28 15:00:00
707,5249,2024-08-06 17:45:00
708,5256,2022-06-13 13:45:00
709,5263,2024-08-16 15:30:00
710,5268,2022-12-01 12:45:00
711,5276,2023-06-20 19:00:00
712,5287,2024-08-25 20:45:00
713,5287,2024-08-25 20:45:00
714,5293,2023-10-05 11:00:00
715,5293,2023-10-05 11:00:00
716,5311,2022-11-22 14:15:00
717,5316,2024-04-16 18:15:00
718,5316,2024-04-16 18:15:00
719,5334,2024-04-19 13:45:00
720,5341,2022-11-24 15:15:00
721,5351,2022-10-30 18:30:00
722,5351,2022-10-30 18:30:00
723,5358,2024-11-10 10:00:00
724,5368,2022-03-01 14:45:00
725,5374,2023-09-26 12:00:00
726,5385,2022-11-26 14:45:00
727,5392,2022-09-04 11:00:00
728,5392,2022-09-04 11:00:00
729,5406,2024-10-21 15:30:00
730,5410,2022-06-28 12:15:00
731,5423,2023-11-03 15:00:00
732,5429,2023-02-03 12:00:00
734,5443,2023-04-24 18:30:00
735,5452,2022-05-16 20:00:00
736,5460,2023-10-21 15:45:00
737,5464,2024-06-09 13:00:00
739,5482,2024-07-22 19:15:00
740,5487,2024-09-15 18:00:00
741,5487,2024-09-15 18:00:00
742,5501,2024-11-16 17:45:00
743,5514,2024-02-25 12:30:00
744,5516,2024-08-22 20:45:00
745,5527,2024-08-18 13:30:00
746,5539,2022-08-18 18:30:00
747,5542,2024-02-07 18:15:00
748,5554,2022-10-24 22:15:00
749,5561,2023-09-16 20:00:00
751,5578,2024-07-16 11:00:00
752,5586,2023-06-27 17:45:00
753,5595,2024-11-01 19:00:00
754,5598,2022-08-24 20:15:00
755,5611,2022-09-11 18:15:00
756,5612,2023-12-03 14:00:00
757,5622,2024-11-08 16:45:00
758,5632,2024-10-06 16:30:00
760,5645,2024-10-10 18:00:00
761,5654,2024-11-05 16:00:00
762,5659,2023-02-19 15:00:00
763,5668,2022-06-23 17:00:00
764,5681,2022-02-10 15:30:00
765,5681,2022-02-10 15:30:00
766,5699,2023-04-23 09:15:00
767,5703,2024-03-01 15:00:00
768,5711,2022-02-23 22:15:00
769,5715,2023-06-08 19:45:00
770,5720,2022-05-05 15:00:00
771,5727,2023-12-25 18:30:00
772,5739,2022-02-24 15:15:00
773,5741,2022-01-24 13:45:00
774,5752,2022-11-15 17:15:00
775,5758,2022-03-07 13:30:00
777,5758,2022-03-07 13:30:00
778,5785,2023-11-16 16:00:00
779,5790,2022-07-30 19:45:00
780,5801,2022-05-14 15:00:00
781,5802,2022-08-14 15:00:00
782,5813,2023-08-13 14:45:00
783,5826,2022-02-25 13:30:00
784,5827,2023-04-09 18:45:00
785,5838,2023-08-19 18:00:00
787,5853,2023-04-05 15:00:00
788,5853,2023-04-05 15:00:00
789,5865,2024-04-15 15:15:00
790,5875,2023-12-27 16:00:00
791,5882,2024-03-21 13:30:00
792,5888,2023-10-16 14:00:00
793,5899,2023-02-25 18:15:00
794,5908,2024-03-17 21:30:00
795,5914,2022-05-18 11:15:00
796,5928,2024-04-22 11:30:00
797,5928,2024-04-22 11:30:00
798,5937,2022-11-13 16:00:00
799,5944,2023-10-05 17:30:00
801,5952,2023-07-25 22:15:00
802,5957,2024-05-02 14:15:00
803,5967,2023-10-24 16:00:00
805,5982,2022-08-13 16:00:00
806,5995,2023-02-16 16:15:00
808,6007,2022-02-12 18:45:00
809,6007,2022-02-12 18:45:00
810,6017,2024-10-16 12:45:00
811,6028,2022-11-18 12:00:00
812,6037,2023-08-21 16:30:00
813,6039,2023-07-25 16:45:00
814,6048,2023-07-05 10:30:00
815,6053,2024-02-20 16:30:00
816,6063,2024-01-01 17:00:00
817,6072,2024-02-16 15:15:00
818,6080,2023-03-20 19:15:00
819,6093,2024-02-29 11:30:00
820,6096,2022-04-20 20:30:00
821,6104,2024-06-16 22:15:00
822,6113,2023-06-10 18:45:00
823,6119,2024-11-30 17:30:00
824,6126,2023-10-20 20:00:00
825,6136,2024-08-15 10:15:00
826,6138,2023-10-01 14:30:00
827,6148,2022-08-06 16:15:00
828,6157,2023-03-25 15:00:00
